Unnamed: 0,category,location_id,image_id,timestamp,polygon,split,latitude,longitude,centroid_lat_std,centroid_lon_std,country,majority_count,total_count,majority_fraction,country_conflict_count,geography_join_level,geography_join_keys,country_resolution,coordinate_resolution,sample_id,archive_path,image_path,metadata_provenance,target_path,extracted_image_path,extracted_path,year,month,season,latitude_band,continent,un_region,region,split_original,group_id,sample_id_original,source_split,site_id,independent_unit_id,class_label,country_class,region_class,dataset,model,task,split_role,model_signature,dataset_signature,protocol_hash,metric_version,label,prediction,risk,log_loss,confidence,normalized_entropy,probabilities_path,probability_row,class_mapping_hash
3229,airport,364,107,2019-10-01T00:00:00Z,"POLYGON ((36.287822017899998 -0.69227424439083685, 36.332738158551585 -0.69227424439083685, 36.332738158551585 -0.64705927578199995, 36.287822017899998 -0.64705927578199995, 36.287822017899998 -0.69227424439083685))",test,-0.6636890516030792,36.31107370631995,,,KEN,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_364_107_2019-10-01T00:00:00Z,fmow-sentinel/train/airport/airport_364/airport_364_107.tif,fmow-sentinel/train/airport/airport_364/airport_364_107.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_364/airport_364_107.tif,fmow-sentinel/train/airport/airport_364/airport_364_107.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_364/airport_364_107.tif,2019,10,Spring,lat_-10_0,Africa,Africa,Eastern Africa,train,airport_364,107,val,airport|364,airport_364_107_2019-10-01T00:00:00Z,airport,KEN|airport,Eastern Africa|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,5.456507641554698e-13,probabilities.npz,10,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
3356,airport,385,107,2019-10-01T00:00:00Z,"POLYGON ((-14.7847573821 11.513449597179189, -14.73984418676949 11.513449597179189, -14.73984418676949 11.557745429000001, -14.7847573821 11.557745429000001, -14.7847573821 11.513449597179189))",test,11.538909063207251,-14.763913298326038,1.3269522049031237e-06,4.925391762061114e-07,GNB,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_385_107_2019-10-01T00:00:00Z,fmow-sentinel/train/airport/airport_385/airport_385_107.tif,fmow-sentinel/train/airport/airport_385/airport_385_107.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_385/airport_385_107.tif,fmow-sentinel/train/airport/airport_385/airport_385_107.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_385/airport_385_107.tif,2019,10,Autumn,lat_10_20,Africa,Africa,Western Africa,train,airport_385,107,val,airport|385,airport_385_107_2019-10-01T00:00:00Z,airport,GNB|airport,Western Africa|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,impoverished_settlement,1.0,27.631021115928547,1.0,5.030810312198252e-16,probabilities.npz,11,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
3358,airport,385,109,2020-10-01T00:00:00Z,"POLYGON ((-14.7847573821 11.513449597179189, -14.73984418676949 11.513449597179189, -14.73984418676949 11.557745429000001, -14.7847573821 11.557745429000001, -14.7847573821 11.513449597179189))",test,11.538909063207251,-14.763913298326038,1.3269522049031237e-06,4.925391762061114e-07,GNB,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_385_109_2020-10-01T00:00:00Z,fmow-sentinel/train/airport/airport_385/airport_385_109.tif,fmow-sentinel/train/airport/airport_385/airport_385_109.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_385/airport_385_109.tif,fmow-sentinel/train/airport/airport_385/airport_385_109.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_385/airport_385_109.tif,2020,10,Autumn,lat_10_20,Africa,Africa,Western Africa,train,airport_385,109,val,airport|385,airport_385_109_2020-10-01T00:00:00Z,airport,GNB|airport,Western Africa|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,impoverished_settlement,1.0,27.631021115928547,1.0,1.9274835578768563e-16,probabilities.npz,12,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
3404,airport,391,101,2016-04-01T00:00:00Z,"POLYGON ((17.917247417900001 40.643846864547029, 17.962162374155628 40.643846864547029, 17.962162374155628 40.678053227500001, 17.917247417900001 40.678053227500001, 17.917247417900001 40.643846864547029))",test,40.6666070625776,17.937291353958404,,,ITA,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_391_101_2016-04-01T00:00:00Z,fmow-sentinel/train/airport/airport_391/airport_391_101.tif,fmow-sentinel/train/airport/airport_391/airport_391_101.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_391/airport_391_101.tif,fmow-sentinel/train/airport/airport_391/airport_391_101.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_391/airport_391_101.tif,2016,4,Spring,lat_40_50,Europe,Europe,Southern Europe,train,airport_391,101,val,airport|391,airport_391_101_2016-04-01T00:00:00Z,airport,ITA|airport,Southern Europe|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,4.715110080155682e-09,probabilities.npz,13,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
3409,airport,391,105,2018-10-01T00:00:00Z,"POLYGON ((17.917247417900001 40.643846864547029, 17.962162374155628 40.643846864547029, 17.962162374155628 40.678053227500001, 17.917247417900001 40.678053227500001, 17.917247417900001 40.643846864547029))",test,40.6666070625776,17.937291353958404,,,ITA,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_391_105_2018-10-01T00:00:00Z,fmow-sentinel/train/airport/airport_391/airport_391_105.tif,fmow-sentinel/train/airport/airport_391/airport_391_105.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_391/airport_391_105.tif,fmow-sentinel/train/airport/airport_391/airport_391_105.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_391/airport_391_105.tif,2018,10,Autumn,lat_40_50,Europe,Europe,Southern Europe,train,airport_391,105,val,airport|391,airport_391_105_2018-10-01T00:00:00Z,airport,ITA|airport,Southern Europe|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,4.00258868988544e-20,probabilities.npz,14,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
43,airport,4,2,2016-09-28T08:22:11Z,"POLYGON ((28.118083717899999 -26.007392898871494, 28.162997482196431 -26.007392898871494, 28.162997482196431 -25.966796370400001, 28.118083717899999 -25.966796370400001, 28.118083717899999 -26.007392898871494))",test,-8.561090904083043,116.09236682013864,7.1134535422267895,35.90660089135082,IDN,5,6,0.8333333333333334,2,location_level,"category,location_id",majority_mode,median_centroid,airport_4_2_2016-09-28T08:22:11Z,fmow-sentinel/train/airport/airport_4/airport_4_2.tif,fmow-sentinel/train/airport/airport_4/airport_4_2.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_4/airport_4_2.tif,fmow-sentinel/train/airport/airport_4/airport_4_2.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_4/airport_4_2.tif,2016,9,Spring,lat_-10_0,Asia,Asia,South-eastern Asia,train,airport_4,2,val,airport|4,airport_4_2_2016-09-28T08:22:11Z,airport,IDN|airport,South-eastern Asia|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,5.805012659699073e-20,probabilities.npz,15,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
3532,airport,407,102,2016-10-01T00:00:00Z,"POLYGON ((66.926153317900003 30.229487120111628, 66.971065930242432 30.229487120111628, 66.971065930242432 30.268486827899999, 66.926153317900003 30.268486827899999, 66.926153317900003 30.229487120111628))",test,30.253771807093425,66.93692493934887,4.0198046485383414e-07,1.1372885993759676e-06,PAK,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_407_102_2016-10-01T00:00:00Z,fmow-sentinel/train/airport/airport_407/airport_407_102.tif,fmow-sentinel/train/airport/airport_407/airport_407_102.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_407/airport_407_102.tif,fmow-sentinel/train/airport/airport_407/airport_407_102.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_407/airport_407_102.tif,2016,10,Autumn,lat_30_40,Asia,Asia,Southern Asia,train,airport_407,102,val,airport|407,airport_407_102_2016-10-01T00:00:00Z,airport,PAK|airport,Southern Asia|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,1.3744232598119432e-30,probabilities.npz,16,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
3540,airport,407,108,2020-04-01T00:00:00Z,"POLYGON ((66.926153317900003 30.229487120111628, 66.971065930242432 30.229487120111628, 66.971065930242432 30.268486827899999, 66.926153317900003 30.268486827899999, 66.926153317900003 30.229487120111628))",test,30.253771807093425,66.93692493934887,4.0198046485383414e-07,1.1372885993759676e-06,PAK,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_407_108_2020-04-01T00:00:00Z,fmow-sentinel/train/airport/airport_407/airport_407_108.tif,fmow-sentinel/train/airport/airport_407/airport_407_108.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_407/airport_407_108.tif,fmow-sentinel/train/airport/airport_407/airport_407_108.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_407/airport_407_108.tif,2020,4,Spring,lat_30_40,Asia,Asia,Southern Asia,train,airport_407,108,val,airport|407,airport_407_108_2020-04-01T00:00:00Z,airport,PAK|airport,Southern Asia|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,1.6439956790931128e-26,probabilities.npz,17,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
3770,airport,440,104,2018-04-01T12:00:00Z,"POLYGON ((80.405883617900002 8.2781431043868956, 80.450799024812568 8.2781431043868956, 80.450799024812568 8.3228820264000003, 80.405883617900002 8.3228820264000003, 80.405883617900002 8.2781431043868956))",test,8.303294278852878,80.4280459686863,,,LKA,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_440_104_2018-04-01T12:00:00Z,fmow-sentinel/train/airport/airport_440/airport_440_104.tif,fmow-sentinel/train/airport/airport_440/airport_440_104.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_440/airport_440_104.tif,fmow-sentinel/train/airport/airport_440/airport_440_104.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_440/airport_440_104.tif,2018,4,Spring,lat_0_10,Asia,Asia,Southern Asia,train,airport_440,104,val,airport|440,airport_440_104_2018-04-01T12:00:00Z,airport,LKA|airport,Southern Asia|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,impoverished_settlement,1.0,5.969098920793702,0.9974418878555298,0.004321752116084099,probabilities.npz,18,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
3774,airport,440,108,2020-04-01T00:00:00Z,"POLYGON ((80.405883617900002 8.2781431043868956, 80.450799024812568 8.2781431043868956, 80.450799024812568 8.3228820264000003, 80.405883617900002 8.3228820264000003, 80.405883617900002 8.2781431043868956))",test,8.303294278852878,80.4280459686863,,,LKA,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_440_108_2020-04-01T00:00:00Z,fmow-sentinel/train/airport/airport_440/airport_440_108.tif,fmow-sentinel/train/airport/airport_440/airport_440_108.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_440/airport_440_108.tif,fmow-sentinel/train/airport/airport_440/airport_440_108.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_440/airport_440_108.tif,2020,4,Spring,lat_0_10,Asia,Asia,Southern Asia,train,airport_440,108,val,airport|440,airport_440_108_2020-04-01T00:00:00Z,airport,LKA|airport,Southern Asia|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,shipyard,1.0,8.907468857272868,0.9998645782470703,0.0003249840228818357,probabilities.npz,19,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
512,airport,46,100,2016-04-01T00:00:00Z,"POLYGON ((40.178453717899998 37.876112924600832, 40.223370670472846 37.876112924600832, 40.223370670472846 37.911705437099997, 40.178453717899998 37.911705437099997, 40.178453717899998 37.876112924600832))",test,13.447999681097542,-88.12032092331758,13.391511674830754,70.2832287269404,SLV,3,5,0.6,2,location_level,"category,location_id",majority_mode,median_centroid,airport_46_100_2016-04-01T00:00:00Z,fmow-sentinel/train/airport/airport_46/airport_46_100.tif,fmow-sentinel/train/airport/airport_46/airport_46_100.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_46/airport_46_100.tif,fmow-sentinel/train/airport/airport_46/airport_46_100.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_46/airport_46_100.tif,2016,4,Spring,lat_10_20,America,Americas,Central America,train,airport_46,100,val,airport|46,airport_46_100_2016-04-01T00:00:00Z,airport,SLV|airport,Central America|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,2.2903121283752137e-35,probabilities.npz,20,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
514,airport,46,102,2017-04-01T12:00:00Z,"POLYGON ((40.178453717899998 37.876112924600832, 40.223370670472846 37.876112924600832, 40.223370670472846 37.911705437099997, 40.178453717899998 37.911705437099997, 40.178453717899998 37.876112924600832))",test,13.447999681097542,-88.12032092331758,13.391511674830754,70.2832287269404,SLV,3,5,0.6,2,location_level,"category,location_id",majority_mode,median_centroid,airport_46_102_2017-04-01T12:00:00Z,fmow-sentinel/train/airport/airport_46/airport_46_102.tif,fmow-sentinel/train/airport/airport_46/airport_46_102.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_46/airport_46_102.tif,fmow-sentinel/train/airport/airport_46/airport_46_102.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_46/airport_46_102.tif,2017,4,Spring,lat_10_20,America,Americas,Central America,train,airport_46,102,val,airport|46,airport_46_102_2017-04-01T12:00:00Z,airport,SLV|airport,Central America|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,9.722449452600263e-29,probabilities.npz,21,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
574,airport,50,109,2020-10-01T00:00:00Z,"POLYGON ((57.027541317900003 21.361962207658756, 57.072455686085647 21.361962207658756, 57.072455686085647 21.404032043499999, 57.027541317900003 21.404032043499999, 57.027541317900003 21.361962207658756))",test,21.3797431932527,57.05309359244326,,,OMN,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_50_109_2020-10-01T00:00:00Z,fmow-sentinel/train/airport/airport_50/airport_50_109.tif,fmow-sentinel/train/airport/airport_50/airport_50_109.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_50/airport_50_109.tif,fmow-sentinel/train/airport/airport_50/airport_50_109.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_50/airport_50_109.tif,2020,10,Autumn,lat_20_30,Asia,Asia,Western Asia,train,airport_50,109,val,airport|50,airport_50_109_2020-10-01T00:00:00Z,airport,OMN|airport,Western Asia|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,0.00024136833368831867,0.9997586607933044,0.0005827889544889331,probabilities.npz,22,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
64,airport,6,1,2017-04-03T08:52:28Z,"POLYGON ((31.817242817899999 30.02996182257462, 31.862160163059865 30.02996182257462, 31.862160163059865 30.069035102200001, 31.817242817899999 30.069035102200001, 31.817242817899999 30.02996182257462))",test,30.20576031175036,39.47276534490889,0.1762874768242804,8.81615467627774,ambiguous_country,2,4,0.5,2,location_level,"category,location_id",majority_mode,median_centroid,airport_6_1_2017-04-03T08:52:28Z,fmow-sentinel/train/airport/airport_6/airport_6_1.tif,fmow-sentinel/train/airport/airport_6/airport_6_1.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_6/airport_6_1.tif,fmow-sentinel/train/airport/airport_6/airport_6_1.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_6/airport_6_1.tif,2017,4,Spring,lat_30_40,,,,train,airport_6,1,val,airport|6,airport_6_1_2017-04-03T08:52:28Z,airport,ambiguous_country|airport,,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,1.4362804996991059e-30,probabilities.npz,23,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
714,airport,63,2,2016-08-03T08:34:43Z,"POLYGON ((25.1406998179 -17.852422584669473, 25.185612974027471 -17.852422584669473, 25.185612974027471 -17.8094005088, 25.1406998179 -17.8094005088, 25.1406998179 -17.852422584669473))",test,-17.82923490147028,25.162668321810592,11.535418046032891,57.693157074531285,BWA,2,3,0.6666666666666666,2,location_level,"category,location_id",majority_mode,median_centroid,airport_63_2_2016-08-03T08:34:43Z,fmow-sentinel/train/airport/airport_63/airport_63_2.tif,fmow-sentinel/train/airport/airport_63/airport_63_2.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_63/airport_63_2.tif,fmow-sentinel/train/airport/airport_63/airport_63_2.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_63/airport_63_2.tif,2016,8,Winter,lat_-20_-10,Africa,Africa,Southern Africa,train,airport_63,2,val,airport|63,airport_63_2_2016-08-03T08:34:43Z,airport,BWA|airport,Southern Africa|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,1.580603571145349e-38,probabilities.npz,24,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
981,airport,91,5,2017-01-01T08:40:24Z,"POLYGON ((36.305772617899997 15.364269734053799, 36.350687646291497 15.364269734053799, 36.350687646291497 15.407847693900001, 36.305772617899997 15.407847693900001, 36.305772617899997 15.364269734053799))",test,15.388448951998011,36.327251853620965,1.54333494979044e-06,1.8237788151000724e-06,SDN,10,10,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_91_5_2017-01-01T08:40:24Z,fmow-sentinel/train/airport/airport_91/airport_91_5.tif,fmow-sentinel/train/airport/airport_91/airport_91_5.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_91/airport_91_5.tif,fmow-sentinel/train/airport/airport_91/airport_91_5.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_91/airport_91_5.tif,2017,1,Winter,lat_10_20,Africa,Africa,Northern Africa,train,airport_91,5,val,airport|91,airport_91_5_2017-01-01T08:40:24Z,airport,SDN|airport,Northern Africa|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,2.5024422340263706e-22,probabilities.npz,25,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
987,airport,91,8,2017-04-23T08:46:42Z,"POLYGON ((36.305772617899997 15.364268447921305, 36.350686592827969 15.364268447921305, 36.350686592827969 15.407847693900001, 36.305772617899997 15.407847693900001, 36.305772617899997 15.364268447921305))",test,15.388448951998011,36.327251853620965,1.54333494979044e-06,1.8237788151000724e-06,SDN,10,10,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_91_8_2017-04-23T08:46:42Z,fmow-sentinel/train/airport/airport_91/airport_91_8.tif,fmow-sentinel/train/airport/airport_91/airport_91_8.tif,location_level_geography_enrichment,fmow-sentinel/train/airport/airport_91/airport_91_8.tif,fmow-sentinel/train/airport/airport_91/airport_91_8.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport/airport_91/airport_91_8.tif,2017,4,Spring,lat_10_20,Africa,Africa,Northern Africa,train,airport_91,8,val,airport|91,airport_91_8_2017-04-23T08:46:42Z,airport,SDN|airport,Northern Africa|airport,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport,airport,0.0,-0.0,1.0,4.4183774871337546e-20,probabilities.npz,26,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
13116,airport_hangar,1176,101,2016-04-01T00:00:00Z,"POLYGON ((-3.9318546319699998 5.2584493723400003, -3.9273630555499999 5.2584493723400003, -3.9273630555499999 5.2629519194899999, -3.9318546319699998 5.2629519194899999, -3.9318546319699998 5.2584493723400003))",test,5.260688098297135,-3.929640211246692,,,CIV,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,airport_hangar_1176_101_2016-04-01T00:00:00Z,fmow-sentinel/train/airport_hangar/airport_hangar_1176/airport_hangar_1176_101.tif,fmow-sentinel/train/airport_hangar/airport_hangar_1176/airport_hangar_1176_101.tif,location_level_geography_enrichment,fmow-sentinel/train/airport_hangar/airport_hangar_1176/airport_hangar_1176_101.tif,fmow-sentinel/train/airport_hangar/airport_hangar_1176/airport_hangar_1176_101.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/airport_hangar/airport_hangar_1176/airport_hangar_1176_101.tif,2016,4,Spring,lat_0_10,Africa,Africa,Western Africa,train,airport_hangar_1176,101,val,airport_hangar|1176,airport_hangar_1176_101_2016-04-01T00:00:00Z,airport_hangar,CIV|airport_hangar,Western Africa|airport_hangar,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,airport_hangar,airport_hangar,0.0,0.004023529257974337,0.9959845542907715,0.007105114404112101,probabilities.npz,27,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
